3.559898366994905 ; 256 ; 236 ; 256;27;67;58;225;236
4.415257076716465 ; 245 ; 121 ; 245;38;27;8;138;121
5.287289616787752 ; 109 ; 259 ; 109;241;67;122;259
5.7182599790253885 ; 134 ; 21 ; 134;87;70;235;242;226;40;47;53;7;11;21
5.259003557133967 ; 124 ; 223 ; 124;141;102;156;99;89;11;159;176;43;213;223
3.9331941183802948 ; 73 ; 43 ; 73;94;254;232;208;207;205;43
3.3831073373691973 ; 159 ; 45 ; 159;8;18;144;81;76;54;45
2.7202730401619997 ; 244 ; 146 ; 244;229;51;102;146
5.003140836751846 ; 79 ; 144 ; 79;39;161;164;30;19;130;142;100;144
3.321164308703325 ; 56 ; 139 ; 56;54;46;168;160;111;102;101;121;15;139
7.152442638966942 ; 4 ; 27 ; 4;10;22;143;185;248;216;208;48;63;27
3.547530338799479 ; 169 ; 172 ; 169;125;114;231;172
4.172213268241312 ; 242 ; 56 ; 242;246;203;205;177;13;99;104;56
3.9721320152552613 ; 124 ; 237 ; 124;255;46;55;237
4.925171309323335 ; 124 ; 174 ; 124;121;67;111;60;241;244;49;174
3.2807814771957013 ; 4 ; 114 ; 4;133;91;88;144;98;96;58;163;161;29;114
6.454000908802552 ; 0 ; 150 ; 0;9;12;90;114;36;227;244;177;150
5.344566657261834 ; 106 ; 26 ; 106;78;154;210;231;92;135;1;26
6.591984353401678 ; 83 ; 136 ; 83;105;151;248;216;38;167;28;10;90;136
5.321979396269357 ; 43 ; 189 ; 43;240;77;256;255;189
3.0691887056971594 ; 114 ; 85 ; 114;36;37;35;111;72;85
4.77278285380927 ; 234 ; 35 ; 234;247;201;100;67;177;35
2.4543062813491097 ; 69 ; 113 ; 69;148;101;14;137;12;10;113
4.135604095649645 ; 214 ; 198 ; 214;175;16;146;151;198
4.092452659751272 ; 140 ; 158 ; 140;121;175;183;206;43;32;158
4.8850309258487625 ; 217 ; 12 ; 217;221;239;237;194;70;118;162;24;12
5.067908184417994 ; 35 ; 178 ; 35;170;164;115;116;118;87;108;152;210;222;178
3.86965455593514 ; 41 ; 84 ; 41;55;187;2;128;89;84
3.3334523514877636 ; 111 ; 13 ; 111;68;231;222;31;13
4.8664792210308905 ; 24 ; 174 ; 24;7;137;115;34;220;178;174
6.741068322505456 ; 249 ; 80 ; 249;185;194;245;241;207;36;29;23;14;83;80
5.6493638303848215 ; 68 ; 123 ; 68;9;159;240;144;123
6.267863881694037 ; 257 ; 165 ; 257;18;89;88;147;202;245;213;182;34;165
5.323421663328166 ; 163 ; 10 ; 163;35;242;217;206;210;49;115;21;5;10
2.818336863489292 ; 238 ; 14 ; 238;237;243;194;185;33;12;14
3.805933974450942 ; 76 ; 72 ; 76;233;25;141;72
3.4009938394482653 ; 110 ; 107 ; 110;115;233;198;82;107
3.3910163371419713 ; 219 ; 67 ; 219;37;171;170;163;9;257;73;157;67
3.0049495792396583 ; 115 ; 250 ; 115;12;97;99;71;200;38;250
4.770775672603441 ; 106 ; 52 ; 106;95;13;2;36;221;235;52
5.883850894402196 ; 57 ; 167 ; 57;82;193;246;36;25;167
5.771897656955732 ; 212 ; 24 ; 212;215;218;247;160;115;90;143;16;24
3.0069008335731873 ; 228 ; 92 ; 228;205;42;68;120;90;116;19;92
3.020733852489122 ; 229 ; 3 ; 229;209;46;179;178;59;114;19;3
4.063061871847804 ; 230 ; 4 ; 230;217;33;162;175;75;77;101;4
4.802107183015767 ; 14 ; 234 ; 14;138;12;257;120;77;200;46;251;234
3.7908876616090903 ; 145 ; 164 ; 145;78;75;156;202;205;42;179;168;164
2.2857436673480445 ; 216 ; 155 ; 216;204;231;184;155
4.414891251510452 ; 173 ; 221 ; 173;61;130;66;54;223;231;221
5.010131767891066 ; 31 ; 199 ; 31;158;124;65;227;208;199
4.810555659785644 ; 68 ; 54 ; 68;101;146;64;158;44;214;201;54
3.774394552203165 ; 120 ; 171 ; 120;77;154;197;228;35;171
3.995977201117891 ; 38 ; 105 ; 38;44;237;198;179;176;165;61;73;105
3.5132386273208525 ; 195 ; 204 ; 195;187;157;12;160;61;31;168;222;204
4.127105652630532 ; 184 ; 155 ; 184;40;221;1;104;155
3.7278846032430137 ; 30 ; 144 ; 30;42;26;22;135;105;107;144
4.300307848174419 ; 167 ; 164 ; 167;220;194;115;19;164
6.3670178650485205 ; 195 ; 63 ; 195;199;244;214;167;0;140;73;65;63
4.681845425792213 ; 232 ; 126 ; 232;204;52;55;161;76;116;126
4.854026370385462 ; 98 ; 104 ; 98;21;231;212;233;107;104
3.18094543539826 ; 89 ; 218 ; 89;102;18;10;175;218
3.3174941672755427 ; 14 ; 64 ; 14;120;153;200;64
3.894617563069468 ; 101 ; 112 ; 101;109;210;224;52;64;112
3.266527442772373 ; 169 ; 253 ; 169;24;7;6;138;256;21;97;253
5.018412722374978 ; 252 ; 215 ; 252;160;141;2;40;215
4.613139078271956 ; 198 ; 45 ; 198;75;146;119;141;129;114;45
5.197654037154063 ; 54 ; 221 ; 54;16;171;228;215;237;248;221
2.3994531785626085 ; 114 ; 60 ; 114;14;159;255;60
2.9064232915441237 ; 214 ; 117 ; 214;158;65;102;84;85;117
2.98986091229789 ; 139 ; 31 ; 139;65;186;45;230;31
7.736058725623591 ; 124 ; 155 ; 124;118;110;96;258;8;27;45;214;248;153;155
4.638266129903719 ; 197 ; 4 ; 197;248;78;84;97;4
