2.4323978646032485 ; 156 ; 86 ; 156;36;60;101;86
4.712885660347704 ; 150 ; 47 ; 150;88;96;117;18;156;0;73;58;47
3.262363451349378 ; 50 ; 157 ; 50;127;100;102;30;65;77;75;157
3.6809585052971188 ; 79 ; 118 ; 79;15;9;157;5;143;118
3.1464197032677204 ; 84 ; 152 ; 84;79;71;16;33;107;103;152
2.624131247386494 ; 143 ; 158 ; 143;128;96;103;158
4.981587642809968 ; 5 ; 6 ; 5;2;129;85;141;145;151;80;13;6
3.4645205516623947 ; 108 ; 18 ; 108;43;115;92;144;56;72;32;22;18
2.8016192924910253 ; 158 ; 136 ; 158;70;63;41;101;94;148;136
4.246881022565742 ; 126 ; 92 ; 126;88;84;58;156;39;101;96;92
1.7601082674989998 ; 72 ; 106 ; 72;83;151;107;106
2.598232296365523 ; 12 ; 148 ; 12;3;30;64;43;110;124;148
1.5632523483945522 ; 53 ; 153 ; 53;74;27;127;99;83;84;153
2.5791213680027902 ; 69 ; 89 ; 69;74;22;15;24;51;50;146;145;89
3.100165254985836 ; 70 ; 65 ; 70;7;155;17;108;92;96;65
3.347286109397346 ; 149 ; 66 ; 149;144;59;108;112;154;6;63;66
1.7914401750804103 ; 4 ; 63 ; 4;73;57;115;113;63
3.2000630297674566 ; 157 ; 158 ; 157;12;13;30;154;119;101;96;47;50;73;158
1.5746006218733397 ; 146 ; 137 ; 146;118;108;97;137
2.3670597046494546 ; 45 ; 132 ; 45;50;42;113;143;125;127;132
2.9103396714868213 ; 51 ; 10 ; 51;134;122;117;154;10
4.532478747484503 ; 91 ; 104 ; 91;95;132;150;46;59;65;4;75;33;30;104
3.1707374292800297 ; 55 ; 96 ; 55;70;11;32;60;86;131;121;96
2.518241426303762 ; 33 ; 158 ; 33;39;90;65;27;158
2.134906628946101 ; 66 ; 4 ; 66;97;137;84;4
3.1031108775910563 ; 69 ; 110 ; 69;53;58;121;133;142;144;110
2.623274181019163 ; 38 ; 148 ; 38;31;4;89;121;148
3.5936095888480093 ; 147 ; 29 ; 147;138;127;119;109;59;158;31;29
4.1487284508216336 ; 158 ; 33 ; 158;17;77;47;46;148;123;100;103;27;33
3.9109932955339777 ; 107 ; 133 ; 107;154;15;79;84;150;147;135;133
4.0986113818710574 ; 0 ; 45 ; 0;8;36;57;41;111;129;147;45
4.640840753893351 ; 13 ; 80 ; 13;23;6;1;2;132;137;145;150;84;80
2.6867079814732464 ; 86 ; 75 ; 86;137;118;54;18;75
2.8848382696832133 ; 124 ; 102 ; 124;126;147;83;28;36;39;102
3.1618330103171406 ; 19 ; 77 ; 19;23;111;90;147;62;68;77
2.8354996450457697 ; 80 ; 29 ; 80;125;69;75;1;6;33;29
4.252474344370899 ; 137 ; 49 ; 137;128;144;118;106;17;49
3.3466985067786195 ; 13 ; 159 ; 13;107;118;45;88;96;97;66;10;159
2.5686570835048754 ; 130 ; 136 ; 130;96;65;75;110;121;136
2.9767654727634105 ; 8 ; 26 ; 8;74;66;59;141;107;114;26
2.9682076804964677 ; 82 ; 136 ; 82;59;18;39;108;99;136
3.914953463362709 ; 29 ; 104 ; 29;33;14;7;71;99;128;146;111;109;116;104
3.1889517658204167 ; 45 ; 92 ; 45;54;47;46;152;145;128;92
3.93588767139714 ; 86 ; 133 ; 86;142;104;81;63;65;69;53;99;98;126;133
3.839107153387417 ; 142 ; 26 ; 142;152;153;139;102;104;44;5;29;26
2.2653926512897993 ; 50 ; 89 ; 50;38;59;46;96;132;89
2.798115746000737 ; 139 ; 114 ; 139;146;89;60;55;38;108;114
2.5939250164282273 ; 17 ; 128 ; 17;21;157;75;70;44;84;146;128
3.109972149598631 ; 67 ; 17 ; 67;51;46;88;101;115;32;17
2.8779289411383426 ; 107 ; 52 ; 107;109;97;134;148;142;149;79;72;52
2.2859198064314867 ; 103 ; 96 ; 103;104;111;5;96
3.972507739218273 ; 74 ; 24 ; 74;46;84;152;116;41;35;29;10;157;19;24
2.625593312887472 ; 66 ; 39 ; 66;130;139;81;39
3.5871446369621456 ; 19 ; 154 ; 19;25;70;46;120;128;140;152;154
3.5739846747180524 ; 51 ; 61 ; 51;144;133;100;78;65;61
3.844014556300542 ; 158 ; 159 ; 158;9;112;135;150;159
3.3351265424238035 ; 131 ; 130 ; 131;44;8;75;129;130
3.9573747548252656 ; 130 ; 73 ; 130;145;90;106;81;61;77;75;1;16;73
3.644061240873882 ; 145 ; 139 ; 145;109;39;14;6;65;59;98;127;87;139
2.869840347224712 ; 114 ; 147 ; 114;15;19;6;147
2.943060696571501 ; 17 ; 14 ; 17;15;77;47;94;45;108;27;14
3.201746283717302 ; 117 ; 97 ; 117;118;27;14;21;44;83;86;120;97
4.1028038824229895 ; 136 ; 88 ; 136;130;123;58;157;156;34;88
2.7699501835736307 ; 53 ; 18 ; 53;59;137;115;11;18
4.399833500527151 ; 135 ; 123 ; 135;92;45;116;41;18;10;153;142;140;123
4.389306011376607 ; 135 ; 0 ; 135;142;92;119;106;113;154;61;58;78;19;0
1.9519531942435577 ; 114 ; 156 ; 114;50;30;70;5;156
2.9067619156265567 ; 139 ; 41 ; 139;132;79;14;41
2.6552921737543658 ; 110 ; 103 ; 110;71;99;148;145;103
3.3376372286900895 ; 72 ; 101 ; 72;77;54;98;92;121;125;134;149;104;101
3.59773041317699 ; 12 ; 120 ; 12;11;6;76;58;59;49;115;131;138;122;120
3.786895473829142 ; 68 ; 22 ; 68;63;152;86;47;79;159;6;8;20;22
3.099889769202991 ; 21 ; 63 ; 21;155;2;31;81;45;83;85;59;63
2.801875399616502 ; 20 ; 95 ; 20;9;30;74;64;47;99;135;126;95
3.380377857613611 ; 84 ; 118 ; 84;149;141;147;124;98;99;159;64;52;109;118
3.585152605567474 ; 14 ; 8 ; 14;67;130;141;8
3.2323898966808855 ; 157 ; 130 ; 157;8;77;14;35;115;100;91;135;130
2.910731617284192 ; 107 ; 125 ; 107;33;4;63;57;153;94;120;125
2.665535001036796 ; 107 ; 95 ; 107;33;159;69;74;73;61;47;140;120;121;95
